Ссылка,Адрес,Этаж,Всего этажей,Площадь,Кол-во комнат,Ремонт,Стоимость,Цена за кв. м.,Всего Просмотров,Тип объявления,Первоначальная цена,Район,Метро,Тип дома,Просмотры за 10 дней,Дата создания
https://kazan.cian.ru/sale/flat/224591498/,"Татарстан респ., Казань, р-н Приволжский, мкр. Солнечный, ул. Баки Урманче",3,12,34,1,Новостройка,3021510,87 075 ,91,Платное,Не указано,р-н Приволжский,"Аметьево,Горки,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/204226967/,"Татарстан респ., Казань, р-н Вахитовский, Портовая ул.",3,10,36,1,Новостройка,3150000,87 500 ,732,Топ,2 800 000 ,р-н Вахитовский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/222519315/,"Татарстан респ., Казань, р-н Вахитовский, Портовая ул.",3,10,36,1,Новостройка,3249999,90 278 ,204,Платное,3 269 999 ,р-н Вахитовский,"Площадь Тукая,Аметьево,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/230888160/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 6",3,20,37,1,Новостройка,3741000,100 027 ,22,Платное,Не указано,р-н Советский,"Аметьево,",Новостройка
https://kazan.cian.ru/sale/flat/233435064/,"Татарстан респ., Казань, р-н Советский, ул. Родины",3,24,41,1,Новостройка,3400000,82 927 ,287,Платное,Не указано,р-н Советский,"Аметьево,Горки,Проспект Победы,",Новостройка
https://kazan.cian.ru/sale/flat/226026585/,"Татарстан респ., Казань, р-н Кировский, мкр. Пороховая слобода, ул. 1 Мая",3,5,45,1,Новостройка,3340500,74 233 ,032,Платное,Не указано,р-н Кировский,"Яшьлек,Козья слобода,Северный Вокзал,",Новостройка
https://kazan.cian.ru/sale/flat/235228430/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,45,1,Новостройка,4675137,102 480 ,29,Топ,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/231279899/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 70",3,20,46,2,Новостройка,5200000,113 043 ,59,Платное,Не указано,р-н Ново-Савиновский,"Козья слобода,",Новостройка
https://kazan.cian.ru/sale/flat/224565998/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,47,1,Новостройка,4846590,102 900 ,105,Премиум,5 621 385 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/230915198/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, ул. Фатыха Амирхана",3,20,49,1,Новостройка,5390000,108 233 ,86,Платное,5 700 000 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/233946158/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,50,1,Новостройка,5182634,101 900 ,6,Премиум,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/226851708/,"Татарстан респ., Казань, р-н Приволжский, мкр. Горки-3, ул. Дубравная, 43А",3,6,51,1,Вторичка,4160999,81 588 ,147,Платное,3 499 896 ,р-н Приволжский,,Вторичка
https://kazan.cian.ru/sale/flat/230673842/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,20,51,2,Новостройка,5300000,102 673 ,124,Платное,Не указано,р-н Ново-Савиновский,,Новостройка
https://kazan.cian.ru/sale/flat/227664409/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,22,51,2,Новостройка,5380000,104 223 ,57,Платное,5 381 000 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/233230238/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя",3,24,52,2,Новостройка,4390000,84 423 ,27,Платное,Не указано,р-н Советский,"Горки,Аметьево,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/235259798/,"Татарстан респ., Казань, р-н Советский, ул. Николая Ершова",3,10,52,2,Новостройка,5490000,104 373 ,4,Платное,Не указано,р-н Советский,"Суконная слобода,Аметьево,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/234373337/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,53,2,Новостройка,5650893,106 140 ,104,Топ,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/230925213/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,22,53,2,Новостройка,5834099,110 077 ,9,Платное,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/224561492/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,22,53,1,Новостройка,5864235,110 500 ,73,Премиум,5 805 858 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/226885414/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Татарская слобода, Портовая ул.",3,10,54,2,Новостройка,3900000,72 222 ,548,Не указано,Не указано,р-н Вахитовский,"Площадь Тукая,Козья слобода,Кремлёвская,",Новостройка
https://kazan.cian.ru/sale/flat/235025095/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Калуга, ул. Нестеровский Овраг",3,20,54,1,Новостройка,4578840,84 000 ,10,Платное,Не указано,р-н Вахитовский,"Суконная слобода,Площадь Тукая,Аметьево,",Новостройка
https://kazan.cian.ru/sale/flat/231461977/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 70",3,20,54,2,Новостройка,5400000,100 000 ,115,Платное,5 300 000 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/224561499/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,22,54,1,Новостройка,6039396,111 100 ,29,Премиум,5 976 882 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/199906954/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,17,54,2,Новостройка,6040000,111 111 ,589,Топ,4 400 000 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Яшьлек,",Новостройка
https://kazan.cian.ru/sale/flat/218932118/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Суконная слобода, ул. Островского, 103",3,7,54,1,Новостройка,10298548,187 553 ,169,Платное,8 335 338 ,р-н Вахитовский,"Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/232680803/,"Татарстан респ., Казань, р-н Приволжский, мкр. Солнечный, Оренбургский проезд",3,12,57,2,Новостройка,4341880,76 000 ,11,Премиум,Не указано,р-н Приволжский,"Проспект Победы,Дубравная,Горки,",Новостройка
https://kazan.cian.ru/sale/flat/231909021/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 83",3,20,57,2,Новостройка,4400000,76 829 ,76,Платное,4 352 520 ,р-н Советский,"Аметьево,Горки,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/232349331/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 83",3,20,57,2,Новостройка,4422880,77 000 ,105,Премиум,4 570 720 ,р-н Советский,"Аметьево,Горки,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/224565907/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,58,1,Новостройка,5583942,95 550 ,37,Топ,6 606 642 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/234152236/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",3,22,59,1,Новостройка,6601140,111 600 ,3,Премиум,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/234255944/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 83",3,20,60,2,Новостройка,4662350,77 000 ,24,Премиум,Не указано,р-н Советский,"Аметьево,Горки,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/218845729/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. квартал 11, ул. Короленко",3,21,63,2,Новостройка,5650000,89 683 ,262,Платное,5 250 000 ,р-н Ново-Савиновский,"Яшьлек,Северный Вокзал,Козья слобода,",Новостройка
https://kazan.cian.ru/sale/flat/230236881/,"Татарстан респ., Казань, р-н Московский, мкр. квартал 56, ул. Короленко, 11",3,21,63,2,Новостройка,5650000,89 683 ,60,Платное,Не указано,р-н Московский,"Яшьлек,Северный Вокзал,Козья слобода,",Новостройка
https://kazan.cian.ru/sale/flat/234764504/,"Татарстан респ., Казань, р-н Приволжский, Роторная ул., 27Е",3,19,64,2,Новостройка,4850000,75 781 ,53,Платное,Не указано,р-н Приволжский,"Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/232349337/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 83",3,20,64,2,Новостройка,4926320,76 000 ,29,Премиум,4 926 320 ,р-н Советский,"Аметьево,Горки,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/230161297/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 83",3,20,64,1,Новостройка,4926400,76 025 ,60,Платное,Не указано,р-н Советский,"Аметьево,Суконная слобода,Горки,",Новостройка
https://kazan.cian.ru/sale/flat/235561015/,"Татарстан респ., Казань, р-н Советский, мкр. Танкодром, ул. Аметьевская магистраль, 18к3",3,26,65,2,Новостройка,5680000,87 385 ,3,Платное,Не указано,р-н Советский,"Аметьево,",Новостройка
https://kazan.cian.ru/sale/flat/235025050/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Татарская слобода, Портовая ул.",3,10,66,2,Новостройка,4638249,69 300 ,1,Платное,Не указано,р-н Вахитовский,"Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/232102207/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,71,2,Новостройка,6841237,95 070 ,38,Премиум,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/225452076/,"Татарстан респ., Казань, р-н Ново-Савиновский, ул. Алексея Козина",3,20,71,2,Новостройка,7981424,111 100 ,123,Премиум,8 319 072 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/235025086/,"Татарстан респ., Казань, р-н Кировский, мкр. Пороховая слобода, Деловая ул.",3,5,75,2,Новостройка,6074400,80 000 ,14,Платное,Не указано,р-н Кировский,"Яшьлек,Козья слобода,Северный Вокзал,",Новостройка
https://kazan.cian.ru/sale/flat/227342540/,"Татарстан респ., Казань, р-н Ново-Савиновский, ул. Алексея Козина",3,20,75,2,Новостройка,7530390,100 045 ,334,Премиум,7 677 540 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/227236006/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,77,2,Новостройка,8217859,106 270 ,30,Премиум,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/221945348/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",3,4,80,2,Новостройка Апартаменты,10350080,128 000 ,479,Топ,10 350 080 ,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/223778359/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",3,4,81,1,Новостройка Апартаменты,11401600,140 000 ,256,Топ,12 216 000 ,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/224566256/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,83,2,Новостройка,8649048,104 080 ,14,Премиум,9 652 065 ,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/233946054/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул.",3,20,84,2,Новостройка,7970635,94 450 ,0,Премиум,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
